x,y,z,p,q
-0.019147620832349,-0.633643075104551,-0.773388532361651,11,4
0.938359859321392,-0.0723558737514222,-0.338002073881221,6,17
0.945786442484388,0.0834567134690888,-0.31388370806664,5,18
0.0792823013410094,-0.672856938496421,-0.735511969318853,11,5
0.496332093403427,-0.640103995345394,-0.586448060957349,10,9
0.836751170905772,-0.375017869531688,-0.399010119570586,8,14
0.715508653079271,-0.517354537945162,-0.469458890038559,9,12
0.915073300181357,-0.207160255735052,-0.34601370455372,7,16
0.181926760092637,-0.703220333891846,-0.68730183759629,11,6
0.565853705407989,-0.625330374211118,-0.53737464320996,10,10
0.273069064103169,-0.722178308107664,-0.63552480480983,11,7
0.954057644142522,-0.0150048256247443,-0.29924716683904,6,18
0.875634394706012,-0.332035462411115,-0.350737592095962,8,15
0.768061175673328,-0.487226203732553,-0.415563059979674,9,13
-0.237883270679942,-0.520779632658845,-0.819878115172208,12,2
0.937905976859439,-0.156936270146774,-0.30935963809741,7,17
0.361819538008023,-0.719625935539184,-0.592642501694752,11,8
-0.175949132947071,-0.606437610120611,-0.775419452713418,12,3
0.628968985457322,-0.60688163496525,-0.485893709029755,10,11
-0.0883624052421974,-0.662198536392788,-0.744100251134928,12,4
0.0095581475578899,-0.708165920762891,-0.705981352788661,12,5
0.446488286266189,-0.706370945351461,-0.549261593223452,11,9
0.905580379018128,-0.286948824041516,-0.312385258164617,8,16
0.958380749805048,0.0364677574366683,-0.28315444737926,6,19
0.813412782120856,-0.452947069819691,-0.364963830843776,9,14
0.685962428297778,-0.580407137475089,-0.438842912363627,10,12
0.114281864744355,-0.74470922379054,-0.657531617028295,12,6
0.958243920739133,-0.100423055338107,-0.267738301935031,7,18
0.519057763049763,-0.693213346072694,-0.500034294268379,11,10
0.215298966430037,-0.76480931885122,-0.607217474100087,12,7
0.932073452280479,-0.238731735574475,-0.272481628708339,8,17
0.854674527321122,-0.409796101740029,-0.318745364432321,9,15
0.736726906372522,-0.552877057032411,-0.389307622881897,10,13
-0.324960718860166,-0.550825508330043,-0.768759904372512,13,2
-0.245858670414026,-0.622996902247723,-0.742582233811171,13,3
0.964460796484867,0.083097962054806,-0.250818860427427,6,20
0.303488682778383,-0.773260514572639,-0.556743025127661,12,8
0.588818861989199,-0.670411580379401,-0.45148716555284,11,11
-0.161091343673944,-0.689901984109416,-0.705751253144629,13,4
0.971508228113207,-0.0461294075365539,-0.232473311304035,7,19
-0.0621069730266647,-0.736974807742208,-0.673060812003492,13,5
0.889153462248124,-0.364361496660416,-0.276851621493455,9,16
0.785444167211199,-0.521000159796297,-0.334120178507883,10,14
0.3880522513347,-0.767615829581914,-0.510079786317142,12,9
0.954367530427745,-0.184296504099771,-0.234983862088125,8,18
0.0474817879854019,-0.776358861758469,-0.628500117405561,13,6
0.646939309975368,-0.647976487308574,-0.401990051001062,11,12
0.977685893040333,0.0050739306577928,-0.210010832524436,7,20
0.150771399450041,-0.801498057044578,-0.578678537412303,13,7
0.467511434455636,-0.753164887788193,-0.462791216917773,12,10
0.828372665102214,-0.480313138966631,-0.288267265306827,10,15
0.920924690836482,-0.311679163589642,-0.233995326431515,9,17
0.699800885507289,-0.620167531036949,-0.354500993074418,11,13
-0.313046526131413,-0.634295370598125,-0.706874285368227,14,3
0.972855854272883,-0.124913307024791,-0.194802855561998,8,19
-0.386912316104204,-0.573234227721422,-0.722288986358996,14,2
0.247868158336182,-0.811293548482527,-0.529494243853188,13,8
-0.229737772892157,-0.703494136538981,-0.672544835354362,14,4
0.539194021408836,-0.732037198176653,-0.416402867140278,12,11
-0.137350833141203,-0.757888909537855,-0.637761044149717,14,5
0.864474854439344,-0.436318424415353,-0.249618626223644,10,16
0.979636006637339,0.0726102236844558,-0.187192547704607,7,21
0.945533943528265,-0.25863658657951,-0.197668099900787,9,18
0.330061049200102,-0.813310686516701,-0.479150739328095,13,9
0.750316082063878,-0.586816260849748,-0.304421505479874,11,14
-0.0296725499297968,-0.803730529248329,-0.594253124631974,14,6
0.983370595302513,-0.0707002266144592,-0.167283442847899,8,20
0.603126354285166,-0.70847201894776,-0.366477828981194,12,12
0.0810340195366049,-0.835300529851454,-0.543789033088772,14,7
0.409837568795406,-0.80524550467489,-0.428500693587249,13,10
0.899498494848509,-0.385953481012941,-0.204798360001393,10,17
0.965349548302332,-0.203117403416944,-0.16384007452892,9,19
0.796206518559084,-0.547705486667122,-0.257048399486857,11,15
-0.398158488162653,-0.613416844558552,-0.682048087099334,15,3
0.658500842543807,-0.681686537536496,-0.318873179980066,12,13
0.179461452263975,-0.849858512019161,-0.495513972254953,14,8
-0.303550804433064,-0.705170136972877,-0.640774521223881,15,4
0.988817321698756,-0.0135929707911727,-0.148511061721235,8,21
0.484882985635671,-0.787567849855574,-0.380296426639675,13,11
-0.208870862403039,-0.770827899678937,-0.601828307672188,15,5
0.930052038138849,-0.330566408329251,-0.160402793111818,10,18
0.83615057199141,-0.503721892630114,-0.217063299163109,11,16
0.268709008599103,-0.852484742704392,-0.44840297964433,14,9
0.982059599367182,-0.140157102725156,-0.126154388930631,9,20
0.711293401277615,-0.647586432698555,-0.273301133337721,12,14
-0.107055526737204,-0.819781058410276,-0.562581665597758,15,6
0.554829738496585,-0.762892902707329,-0.33190116040562,13,12
0.990230633767321,0.0580321837505482,-0.126789422263498,8,22
-0.000437933664509,-0.861966389056753,-0.506965237812778,15,7
0.872984256012671,-0.454744936375241,-0.176367603587171,11,17
0.348516632535727,-0.849524841923195,-0.396034972952299,14,10
0.953675900330845,-0.273587673789135,-0.125108200685653,10,19
-0.465395138160394,-0.596803385159906,-0.65363069453503,16,3
0.761542248340533,-0.606446646061299,-0.228639168721037,12,15
0.990993996749813,-0.0836901586288427,-0.1045316017026,9,21
-0.383881953921354,-0.690799354165228,-0.612724161216471,16,4
0.613932623945834,-0.735483694522775,-0.286619029979015,13,13
0.102164195889085,-0.883553286992842,-0.457051491762669,15,8
0.4260361054134,-0.835936076055832,-0.345982822742055,14,11
-0.288529592473568,-0.771072205717297,-0.56762516490841,16,5
0.97414486381047,-0.207061241448116,-0.0903738159072995,10,20
0.90928447269302,-0.395538687941263,-0.129425245068654,11,18
0.801817111805402,-0.568508553460436,-0.184085153823893,12,16
0.198037986133618,-0.890677395978198,-0.409236768071537,15,9
-0.181881852214489,-0.830115995432191,-0.527092426394698,16,6
0.996316602952454,-0.0174070912631776,-0.0839655873262266,9,22
0.666175271778385,-0.705133294005272,-0.242894102349707,13,14
0.498984024168293,-0.814082172751093,-0.297128187208275,14,12
-0.0780287706356323,-0.874781687407018,-0.478192963489032,16,7
0.283185166281439,-0.887521693039918,-0.363471327592303,15,10
0.937646167598336,-0.336212008559691,-0.0882108252337086,11,19
0.841845614378163,-0.520219902105337,-0.143760964819267,12,17
0.986973214936167,-0.150424561209319,-0.0570642128093516,10,21
-0.510955501144985,-0.613060436956121,-0.602562342408524,17,3
0.721479307841026,-0.66348936426182,-0.198114794673895,13,15
-0.448474842757858,-0.678813247877585,-0.581448957277591,17,4
0.996006660444445,0.0547323969447742,-0.0705343680412829,9,23
0.568711525338918,-0.783606611105745,-0.250055753739144,14,13
0.0205129475019478,-0.905778962251307,-0.423253695232218,16,8
-0.363558895821475,-0.757794460590066,-0.541823296627305,17,5
0.364307718955767,-0.877092338090286,-0.313031813674843,15,11
0.958584138603777,-0.279104280446281,-0.0567208061809561,11,20
0.882133033910788,-0.460078091010077,-0.100843743761683,12,18
0.995657001205576,-0.0868817747764827,-0.033446870735656,10,22
0.768751156608429,-0.620727761648086,-0.154008782647484,13,16
0.120615830078603,-0.919969631401704,-0.372971445063911,16,9
-0.258263855070699,-0.830278920566158,-0.493899478869452,17,6
0.621896997511098,-0.754234270425692,-0.210653245410809,14,14
0.442152706061561,-0.857125710502745,-0.264265966249163,15,12
-0.148792928867826,-0.881069492303325,-0.448973511525229,17,7
0.211958763141082,-0.920078260294623,-0.329438124176487,16,10
0.99984994105974,-0.011581564840314,-0.012882651849851,10,23
0.976778292471948,-0.213110264135704,-0.0220948563153606,11,21
0.917850910154389,-0.392791645579705,-0.0571351896080335,12,19
0.807394215587128,-0.579205212386757,-0.1124095306478,13,17
-0.51362741563442,-0.65472807497857,-0.554543078347899,18,4
0.67349771045785,-0.720467502691386,-0.165310046801978,14,15
-0.0495706949248759,-0.915896420648337,-0.398342180603849,17,8
-0.434433368674069,-0.736467926382355,-0.518538948963889,18,5
0.513236555982171,-0.830662992234612,-0.21584075364815,15,13
0.297307050376083,-0.912973102211564,-0.279443433336456,16,11
0.988122431225783,-0.153448503305814,0.0082230007693749,11,22
0.940052775885678,-0.340138915098918,-0.024623098606016,12,20
0.996603180352366,0.0810882503940673,0.0143804227885681,10,24
-0.335596771856051,-0.815783559831635,-0.471032897182589,18,6
0.847400248374646,-0.526163490902078,-0.0711674075425398,13,18
0.042062982516577,-0.937931285212922,-0.344260961656483,17,9
0.727224034725256,-0.675614259696602,-0.121204683954587,14,16
0.578606139726227,-0.797465635308845,-0.171065763882119,15,14
0.379279548778796,-0.896669147118039,-0.228323158012412,16,12
-0.225492846897726,-0.881232881941509,-0.415429396869097,18,7
0.995942400540336,-0.0824024518885244,0.0361741721219994,11,23
0.96148390114857,-0.27478145277127,0.0066227671736969,12,21
0.131634609735169,-0.946985286814574,-0.293071998110683,17,10
0.888197545016718,-0.458745479751849,-0.0256457761341172,13,19
-0.587494959805867,-0.621166121172862,-0.518654337791331,19,4
0.774153324990639,-0.627890005619329,-0.0802544095317937,14,17
0.631339853805262,-0.764514181735039,-0.130107858806281,15,15
-0.507283196872181,-0.710683538969956,-0.487434780876662,19,5
-0.119357150044366,-0.924123946060711,-0.362972179444193,18,8
0.4566669838381,-0.871179655745729,-0.18028109520126,16,13
0.998856319426343,-0.0040884656332197,0.0476375649128346,11,24
0.223722011017777,-0.943262865441702,-0.24536427707568,17,11
-0.41617868550203,-0.791796125803594,-0.447050552953715,19,6
0.976841534798738,-0.210366272018422,0.0390723366221925,12,22
0.9178631260288,-0.396807256703212,0.008442920366166,13,20
-0.0258741278162266,-0.948670249607356,-0.315206736951585,18,9
0.812286932607413,-0.581819117668129,-0.0409445164963503,14,18
0.681795542404599,-0.726202800065344,-0.0882288588528291,15,16
0.525711748852767,-0.839894873974451,-0.134921302208385,16,14
-0.30852273662078,-0.867053993787398,-0.391191887499405,19,7
0.995323697811268,0.0804612471348003,0.0534483328534721,11,25
0.310373393396658,-0.930329507962215,-0.195333978831705,17,12
0.987113540735481,-0.145908900271433,0.0657073094734682,12,23
0.0578764720360466,-0.962230568796058,-0.266012493050752,18,10
0.939672306409729,-0.340205209354187,0.0357263501479555,13,21
0.851905657398741,-0.523678272449409,0.0042211202804306,14,19
-0.59497335999093,-0.663565281254503,-0.453528189217314,20,5
-0.198114210432406,-0.922604610245505,-0.330985638326627,19,8
0.737200259623092,-0.674183790113177,-0.0448552601182707,15,17
0.58464595470169,-0.805953062393142,-0.0928911668032291,16,15
0.390423760441139,-0.908955373907496,-0.146182815432196,17,13
0.993845567542751,-0.0743380443140747,0.0821269933894245,12,24
-0.492175780275043,-0.764226996860761,-0.416797431109928,20,6
0.959501812715403,-0.274261283815355,0.0643196672551219,13,22
0.146807586479831,-0.966156825678195,-0.212104975772379,18,11
0.887057252010218,-0.459704602057485,0.0424394922595661,14,20
-0.0982755189366837,-0.955988649519358,-0.276455465433185,19,9
0.77792984351381,-0.628328014225136,-0.005391206773648,15,18
-0.3916523318498,-0.842820440307246,-0.369137042786164,20,7
0.996460181545191,-0.0010159833013606,0.0840599451157121,12,25
0.63624278732037,-0.769420580582606,-0.0564542802516473,16,16
0.46526874431019,-0.879183843299188,-0.102765583974836,17,14
0.972842883093765,-0.213399536989598,0.089651338118496,13,23
0.238729243415197,-0.957282194011549,-0.163153759891833,18,12
-0.01040862396082,-0.972869277722423,-0.231121243097846,19,10
0.913722636211367,-0.400999490779711,0.0656532746278674,14,21
-0.630238653942526,-0.657355926628692,-0.413137295342416,21,5
0.994607906372899,0.0706764351229145,0.0758943614429657,12,26
-0.278738011993105,-0.909338963640763,-0.30888148192288,20,8
0.815353487185158,-0.578006375318817,0.0332764334898621,15,19
0.691530828934671,-0.722244669037725,-0.0121552737325556,16,17
-0.563661614083691,-0.730456074463522,-0.385641683545632,21,6
0.983873678231644,-0.144661267310735,0.105193645354588,13,24
0.530844556844538,-0.845360790863833,-0.0597426961109136,17,15
0.318736961828196,-0.94035182784173,-0.118933548838201,18,13
0.0745134078074834,-0.980505581082688,-0.181814624061479,19,11
0.936911240397422,-0.338974801928592,0.0854014711491321,14,22
-0.177165913603396,-0.95215912647941,-0.249008507724214,20,9
0.849321015765935,-0.523542968808895,0.0675023850622211,15,20
-0.472536678516457,-0.812297032540622,-0.341881000323701,21,7
0.990302879523973,-0.0724517892183573,0.118536682278465,13,25
0.739917358308578,-0.672095920241439,0.0284495495301488,16,18
0.589105148086205,-0.807809934784297,-0.0199557952013847,17,16
0.400858928708426,-0.913223035644269,-0.0730466045986986,18,14
0.955237765985298,-0.275214505634525,0.108525510013825,14,23
0.164742223606722,-0.977930742314474,-0.128496937696489,19,12
-0.085909179292397,-0.976982419695303,-0.195256151041694,20,10
-0.365552665970685,-0.885993216125871,-0.285284541082514,21,8
0.992029420729522,0.0001795925529422,0.126006333783523,13,26
0.880884374040759,-0.464031704858008,0.0933664632370274,15,21
-0.631559356770048,-0.690563601735572,-0.352497788410363,22,6
0.778296943059349,-0.625152046643227,0.0586411715628001,16,19
0.968869684093702,-0.208265908885669,0.133853824899387,14,24
0.644966261881425,-0.763966592205097,0.0193278821714102,17,17
0.470699883271947,-0.881788098062184,-0.0298558202642399,18,15
0.990439381539436,0.0726975597748175,0.11723862971976,13,27
0.245963730295281,-0.965503600600602,-0.085467190234052,19,13
0.0012851312064179,-0.988943823236649,-0.148285073152568,20,11
0.908905804280426,-0.403086990121761,0.106822831547999,15,22
-0.259008557481491,-0.939343862477506,-0.224828101395705,21,9
-0.54678599230427,-0.777277781806031,-0.311230346416494,22,7
0.812759298137837,-0.576184373472874,0.0862200154033985,16,20
0.977728647757413,-0.141283904899656,0.155195198285142,14,25
0.695451448564957,-0.716436419322414,0.0553727347833025,17,18
0.535932741206234,-0.8442239733911,0.0078727158537849,18,16
0.932197459776765,-0.337549446578312,0.130645578189319,15,23
0.326919572611693,-0.944018947987282,-0.0441793943413931,19,14
-0.449591876424497,-0.855463682421192,-0.257000063640991,22,8
0.0894491057627825,-0.99101321923169,-0.0994568086471715,20,12
-0.161365194796384,-0.972958704573897,-0.165265341503322,21,10
0.982199801899658,-0.0740602566432337,0.172622789730122,14,26
-0.719910749220217,-0.600101054346276,-0.34872229313549,23,6
0.844346025985042,-0.524345892347469,0.110186993704357,16,21
0.737306214681335,-0.670694307245723,0.0809239891531641,17,19
0.948591177443181,-0.272135749543435,0.161607276746418,15,24
0.984233784556774,-0.0030111741780077,0.176846798577523,14,27
0.592416026899899,-0.804420811298772,0.0441634398746666,18,17
-0.623408735972358,-0.72803698671879,-0.285173094598302,23,7
-0.347696061399199,-0.917134796695935,-0.194862037290466,22,9
0.409191856917824,-0.912446268606133,0.0019573295295429,19,15
-0.0759504035324784,-0.990317208412714,-0.116203971209689,21,11
0.174753571034426,-0.98326530336675,-0.0514833235699588,20,13
0.87336303173438,-0.467242164355939,0.137556441680168,16,22
0.773727149334519,-0.625161609530838,0.102563445493459,17,20
0.983562900756657,0.0685715084620416,0.167038823278875,14,28
0.960247137603175,-0.203866802022626,0.190692846635567,15,25
0.644944032345427,-0.760624649528316,0.0741440332862204,18,18
-0.52326438151126,-0.820912622175982,-0.228685053717533,23,8
0.90201378316481,-0.399340801673367,0.164006277622477,16,23
0.478417395139083,-0.877412327469901,0.0355584537372766,19,16
-0.244402199547857,-0.960233890924221,-0.134975699948922,22,10
0.25416638897633,-0.967029328137395,-0.0159287550320537,20,14
0.0147047518391517,-0.997748633392002,-0.0654326740836795,21,12
0.966733835150402,-0.13917124420404,0.214609078936787,15,26
0.804947859217746,-0.578410730873027,0.132287453493137,17,21
-0.713161370412713,-0.647055844897502,-0.269665706635163,24,7
0.691374976488758,-0.716054104748718,0.0962660945384232,18,19
0.923018710255209,-0.332477928312887,0.193635966967866,16,24
-0.424257382727863,-0.889739214991227,-0.168433377059593,23,9
0.536456574244503,-0.84132509391342,0.0662301313710566,19,17
0.970686174830405,-0.0718334893279465,0.229364992542645,15,27
-0.152285649020783,-0.984905611554419,-0.0822801156473066,22,11
0.337028199717275,-0.941165746449334,0.0248803196482957,20,15
0.105252284559446,-0.994226860014498,-0.0208544340783595,21,13
0.834396198639902,-0.524394579243,0.169685912661714,17,22
0.72954353321921,-0.672314097939315,0.125538786237862,18,20
0.938453984053438,-0.263935767453596,0.222804915728787,16,25
-0.605769575161625,-0.768115047848502,-0.207466852960173,24,8
0.971998249412494,0.0007966237632112,0.234986741178363,15,28
0.591298437990713,-0.801087583088202,0.0928700245054657,19,18
-0.32770613024879,-0.938045019797035,-0.112606540801785,23,10
-0.062792646706572,-0.997407335938035,-0.035152378818165,22,12
0.414748884014937,-0.907910503055136,0.060678510615665,20,16
0.865161348366093,-0.4578366342746,0.20464959713977,17,23
0.9696833373987,0.073812097271963,0.23295063740551,15,29
0.185838748969204,-0.982488601819108,0.013420382896755,21,14
-0.792545316808715,-0.546458709915425,-0.270656237988601,25,7
0.947120136017378,-0.199280942698526,0.251496627865286,16,26
0.763973198940862,-0.625514195899751,0.158357008142848,18,21
-0.504619656878349,-0.850681616805766,-0.147308481496163,24,9
0.637294707657481,-0.761392927061464,0.118896031105086,19,19
0.889943672639856,-0.391829359381738,0.233388115924485,17,24
-0.227339427237258,-0.972133148798423,-0.0572182298808607,23,11
0.476013271584848,-0.87534607263546,0.0847385295881712,20,17
0.953278516847118,-0.127858266666848,0.273701174573125,16,27
0.263903745718568,-0.963538820092589,0.0441333793209925,21,15
0.0307595847326599,-0.999510194869338,0.0057635318452931,22,13
-0.695078307616891,-0.689291398750519,-0.204312295002019,25,8
0.795619800131211,-0.571948602097888,0.199659535703766,18,22
0.678229515041855,-0.71874478408497,0.153005425644777,19,20
0.908090576193597,-0.327557141498995,0.260917275168564,17,25
-0.403355702718899,-0.910836390340554,-0.0876427242589637,24,10
0.956214421998089,-0.0566359001567677,0.287134731400251,16,28
0.534280324390725,-0.837062758817914,0.117772971301079,20,18
0.340559960901496,-0.937429739559972,0.0724182050267416,21,16
-0.138566606858262,-0.990342774675067,-0.004525937767783,23,12
0.826189885775304,-0.509499040221468,0.2404599772436,18,23
0.117484280574147,-0.992328422245384,0.0384934568720799,22,14
0.954626145330713,0.0165627526126307,0.297345922919615,16,29
-0.592969586101975,-0.794877223692805,-0.128675052797622,25,9
0.921263017166356,-0.259842560680139,0.2894068016836,17,26
0.719203133044722,-0.668489148989497,0.189391422989413,19,21
-0.784400835308307,-0.579980709510324,-0.219858377515007,26,8
0.943305627684692,0.103073636513415,0.315515955593832,16,30
0.581307523057829,-0.800255993470544,0.147213819157184,20,19
-0.300685536673295,-0.953119652827812,-0.0339283867710083,24,11
0.410225089367118,-0.905854926182379,0.1055567561308,21,17
0.853169618229815,-0.444995261129353,0.272177919938432,18,24
0.931959057867082,-0.181323017395717,0.313965408639253,17,27
0.193507035840369,-0.978950850842148,0.0648865064224337,22,15
-0.0491742593162817,-0.998298171290989,0.0313473031976135,23,13
0.755221131893728,-0.613901050734679,0.229709690365934,19,22
-0.486780261786168,-0.87113315464919,-0.0645910489645525,25,10
0.93677999287115,-0.106776640271423,0.33322964161172,17,28
0.874719382669659,-0.381026504810021,0.299474212937057,18,25
0.623045763675687,-0.760183761258455,0.184213532306203,20,20
-0.206954330779051,-0.978217635447686,0.0161295589193418,24,12
-0.683429957594725,-0.719302529613336,-0.124608843803032,26,9
0.469903594376502,-0.870808470336063,0.144510276392407,21,18
0.264706054230911,-0.959411526805547,0.0972636987069248,22,16
0.0367900698514868,-0.997769505082566,0.0557001390268802,23,14
-0.857684501450675,-0.476158324987936,-0.194037484821851,27,8
0.784882800549697,-0.557956414828327,0.269524819920511,19,23
0.937647513017848,-0.0346059483178697,0.345860621743016,17,29
0.88891158331679,-0.318472643005065,0.329258823272218,18,26
0.666847374026685,-0.711513271585682,0.221502695494104,20,21
-0.382493371370896,-0.923897091580298,-0.0106294415089916,25,11
0.93170180244963,0.0357269900812736,0.361462769164189,17,30
0.520597486973529,-0.834382349797663,0.181064493766659,21,19
0.111233660740147,-0.990096101203239,0.0856550237901532,23,15
0.33464190678868,-0.933419221564636,0.129396101311073,22,17
-0.129375341849481,-0.989963802697547,0.0568655455433466,24,13
0.813302677651049,-0.494852725258326,0.306038453188552,19,24
-0.580453447776556,-0.812980488423417,-0.0462225097450554,26,10
0.902911926420127,-0.240755519047021,0.356071387753489,18,27
-0.772665890307108,-0.623477657005982,-0.119427941329721,27,9
0.713082092571209,-0.65132490884654,0.259402760914973,20,22
